,Country Name,Country Code,Year,GDP (current US$)
9906,Europe & Central Asia (excluding high income),ECA,1997,761415145986.356
9907,Europe & Central Asia,ECS,1997,10522983199953.4
9908,Ecuador,ECU,1997,28162053026.5133
9909,"Egypt, Arab Rep.",EGY,1997,78436578171.0914
9910,Euro area,EMU,1997,6952189647138.43
9911,Eritrea,ERI,1997,686490090.140141
9912,Spain,ESP,1997,590077272727.273
9913,Estonia,EST,1997,5154420649.23354
9914,Ethiopia,ETH,1997,8589233419.59411
9915,European Union,EUU,1997,7733774323755.39
9916,Fragile and conflict affected situations,FCS,1997,423892448016.904
9917,Finland,FIN,1997,126912152101.707
9918,Fiji,FJI,1997,2090221137.02876
9919,France,FRA,1997,1452884917959.09
9921,"Micronesia, Fed. Sts.",FSM,1997,206626300.0
9922,Gabon,GAB,1997,5326817111.31062
9923,United Kingdom,GBR,1997,1561715127635.22
9924,Georgia,GEO,1997,3510520231.21387
9925,Ghana,GHA,1997,6891433840.90915
9927,Guinea,GIN,1997,3783700461.64359
9928,"Gambia, The",GMB,1997,803633368.735802
9929,Guinea-Bissau,GNB,1997,268551010.939623
9930,Equatorial Guinea,GNQ,1997,442337870.426546
9931,Greece,GRC,1997,143157600149.757
9932,Grenada,GRD,1997,392190592.592593
9933,Greenland,GRL,1997,1072154406.78905
9934,Guatemala,GTM,1997,17790026221.6139
9936,Guyana,GUY,1997,749138009.56454
9937,High income,HIC,1997,25791737299604.7
9938,"Hong Kong SAR, China",HKG,1997,177353167213.821
9939,Honduras,HND,1997,5737099650.19011
9940,Heavily indebted poor countries (HIPC),HPC,1997,154577457887.301
9941,Croatia,HRV,1997,24172608178.0871
9942,Haiti,HTI,1997,3338949151.59927
9943,Hungary,HUN,1997,47296961369.1014
9944,IBRD only,IBD,1997,5671483037214.01
9945,IDA & IBRD total,IBT,1997,6147194034003.19
9946,IDA total,IDA,1997,474751908908.994
9947,IDA blend,IDB,1997,176072253065.301
9948,Indonesia,IDN,1997,215748998609.635
9949,IDA only,IDX,1997,299523051689.676
9950,Isle of Man,IMN,1997,1180968165.4086
9951,India,IND,1997,415867567334.185
9953,Ireland,IRL,1997,82856648758.3572
9954,"Iran, Islamic Rep.",IRN,1997,113919163421.155
9955,Iraq,IRQ,1997,20764857056.3795
9956,Iceland,ISL,1997,7569673903.96179
9957,Israel,ISR,1997,118861100787.105
9958,Italy,ITA,1997,1241879604365.62
9959,Jamaica,JAM,1997,8400041802.63506
9960,Jordan,JOR,1997,7245839210.15515
9961,Japan,JPN,1997,4492449998031.88
9962,Kazakhstan,KAZ,1997,22165932062.966
9963,Kenya,KEN,1997,13115764432.7232
9964,Kyrgyz Republic,KGZ,1997,1767864035.71943
9965,Cambodia,KHM,1997,3443413388.6909
9966,Kiribati,KIR,1997,67538482.0911695
9967,St. Kitts and Nevis,KNA,1997,374641307.974641
9968,"Korea, Rep.",KOR,1997,569754543829.957
9969,Kuwait,KWT,1997,30350207212.7622
9970,Latin America & Caribbean (excluding high income),LAC,1997,1998857548431.91
9971,Lao PDR,LAO,1997,1747011857.33107
9972,Lebanon,LBN,1997,15751867489.4446
9974,Libya,LBY,1997,30700890193.3163
9975,St. Lucia,LCA,1997,805925925.925926
9976,Latin America & Caribbean,LCN,1997,2280268567139.38
9977,Least developed countries: UN classification,LDC,1997,183070947764.71
9978,Low income,LIC,1997,152153404915.867
9979,Liechtenstein,LIE,1997,2298390594.7203
9980,Sri Lanka,LKA,1997,15091913883.7091
9981,Lower middle income,LMC,1997,1250994289523.67
9982,Low & middle income,LMY,1997,5746357231856.67
9983,Lesotho,LSO,1997,998004330.90987
9984,Late-demographic dividend,LTE,1997,3486552209715.33
9985,Lithuania,LTU,1997,10118631851.5322
9986,Luxembourg,LUX,1997,19563836265.2233
9987,Latvia,LVA,1997,6527926445.6811
9988,"Macao SAR, China",MAC,1997,7267571196.45572
9990,Morocco,MAR,1997,39147844526.0838
9991,Monaco,MCO,1997,2840182220.99117
9992,Moldova,MDA,1997,1930081168.83117
9993,Madagascar,MDG,1997,4262965421.14559
9994,Maldives,MDV,1997,508223602.378929
9995,Middle East & North Africa,MEA,1997,883633046666.931
9996,Mexico,MEX,1997,500416010941.521
9997,Marshall Islands,MHL,1997,110705600.0
9998,Middle income,MIC,1997,5596554559132.65
9999,North Macedonia,MKD,1997,3912986090.97363
10000,Mali,MLI,1997,2697105821.83307
10001,Malta,MLT,1997,3722389055.72239
10002,Myanmar,MMR,1997,5633070602.54016
10003,Middle East & North Africa (excluding high income),MNA,1997,452412290027.751
10005,Mongolia,MNG,1997,1180934202.83801
10007,Mozambique,MOZ,1997,4648838896.06781
10008,Mauritania,MRT,1997,2071996518.57055
10009,Mauritius,MUS,1997,4187375887.41175
10010,Malawi,MWI,1997,3875785863.38323
10011,Malaysia,MYS,1997,100005323301.867
10012,North America,NAC,1997,9235475216556.61
10013,Namibia,NAM,1997,4154990250.56993
10014,New Caledonia,NCL,1997,3291131295.15184
10015,Niger,NER,1997,2290318908.81986
10016,Nigeria,NGA,1997,54457835603.1357
10017,Nicaragua,NIC,1997,4389973334.97976
10018,Netherlands,NLD,1997,416812740004.518
10019,Norway,NOR,1997,161356612878.694
10020,Nepal,NPL,1997,4918691916.53516
10022,New Zealand,NZL,1997,66073130218.3528
10023,OECD members,OED,1997,25485456595205.5
10024,Oman,OMN,1997,15837451235.3706
10025,Other small states,OSS,1997,76822131943.5454
10026,Pakistan,PAK,1997,62433340468.0228
10027,Panama,PAN,1997,10677286100.0
10028,Peru,PER,1997,58147522522.5225
10029,Philippines,PHL,1997,94106316500.6777
10031,Papua New Guinea,PNG,1997,4936615298.79367
10032,Poland,POL,1997,159358194732.094
10033,Pre-demographic dividend,PRE,1997,213951798021.827
10034,Puerto Rico,PRI,1997,48187039000.0
10036,Portugal,PRT,1997,117016535162.95
10037,Paraguay,PRY,1997,9965225678.05093
10038,West Bank and Gaza,PSE,1997,3759800000.0
10039,Pacific island small states,PSS,1997,3985888305.89037
10040,Post-demographic dividend,PST,1997,24602580608643.4
10041,French Polynesia,PYF,1997,3762859109.39532
10042,Qatar,QAT,1997,11297802115.3846
10043,Romania,ROU,1997,35575197534.5787
10044,Russian Federation,RUS,1997,404928954191.876
10045,Rwanda,RWA,1997,1851558199.35773
10046,South Asia,SAS,1997,550548635667.583
10047,Saudi Arabia,SAU,1997,165963594803.636
10048,Sudan,SDN,1997,11681179570.9007
10049,Senegal,SEN,1997,6041478722.24648
10050,Singapore,SGP,1997,100123798454.007
10051,Solomon Islands,SLB,1997,526554053.175437
10052,Sierra Leone,SLE,1997,850218033.622007
10053,El Salvador,SLV,1997,10221705900.0
10056,Serbia,SRB,1997,25676487999.5941
10057,Sub-Saharan Africa (excluding high income),SSA,1997,409061975713.872
10059,Sub-Saharan Africa,SSF,1997,409664928804.905
10060,Small states,SST,1997,109151101381.791
10062,Suriname,SUR,1997,926422500.0
10063,Slovak Republic,SVK,1997,27706028095.6157
10064,Slovenia,SVN,1997,20763101740.6963
10065,Sweden,SWE,1997,268146349551.014
10066,Eswatini,SWZ,1997,1716714194.30934
10068,Seychelles,SYC,1997,598967022.07205
10069,Syrian Arab Republic,SYR,1997,66420400890.8686
10071,Chad,TCD,1997,1544689575.99186
10072,East Asia & Pacific (IDA & IBRD countries),TEA,1997,1569690177940.6
10073,Europe & Central Asia (IDA & IBRD countries),TEC,1997,980494801830.294
10074,Togo,TGO,1997,2036956850.59888
10075,Thailand,THA,1997,150180454390.446
10076,Tajikistan,TJK,1997,921517486.662716
10077,Turkmenistan,TKM,1997,2450349634.47436
10078,Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,2187247412386.5
10080,Middle East & North Africa (IDA & IBRD countries),TMN,1997,448652490027.751
10081,Tonga,TON,1997,214991452.314998
10082,South Asia (IDA & IBRD),TSA,1997,550548635667.583
10083,Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,409664928804.905
10084,Trinidad and Tobago,TTO,1997,5737771217.16915
10085,Tunisia,TUN,1997,20746204100.7016
10086,Turkiye,TUR,1997,189878399894.643
10087,Tuvalu,TUV,1997,12701093.9749737
10088,Tanzania,TZA,1997,7683852496.84499
10089,Uganda,UGA,1997,6269333313.17108
10090,Ukraine,UKR,1997,50151522612.0082
10091,Upper middle income,UMC,1997,4345555737600.82
10092,Uruguay,URY,1997,23969738387.6719
10093,United States,USA,1997,8577554457000.0
10094,Uzbekistan,UZB,1997,14744603773.5849
10095,St. Vincent and the Grenadines,VCT,1997,347770370.37037
10096,"Venezuela, RB",VEN,1997,85837678559.2469
10099,Vietnam,VNM,1997,26843700441.5482
10100,Vanuatu,VUT,1997,272771209.113662
10101,World,WLD,1997,31629694547537.6
10102,Samoa,WSM,1997,285475620.929503
10104,"Yemen, Rep.",YEM,1997,6838557384.40357
10105,South Africa,ZAF,1997,168978069551.36
10106,Zambia,ZMB,1997,4303290116.56546
10107,Zimbabwe,ZWE,1997,8529571600.0
10108,Aruba,ABW,1998,1665363128.49162
10109,Africa Eastern and Southern,AFE,1998,266652333830.507
10111,Africa Western and Central,AFW,1998,130678128885.175
10112,Angola,AGO,1998,6506229607.29432
10113,Albania,ALB,1998,2545964540.88383
10114,Andorra,AND,1998,1211953953.56347
10115,Arab World,ARB,1998,649192024190.977
10116,United Arab Emirates,ARE,1998,75674336283.1858
10117,Argentina,ARG,1998,298948250000.0
10118,Armenia,ARM,1998,1893726437.26462
10120,Antigua and Barbuda,ATG,1998,727859259.259259
10121,Australia,AUS,1998,399660855999.457
10122,Austria,AUT,1998,218259904401.956
10123,Azerbaijan,AZE,1998,4446370371.15023
10124,Burundi,BDI,1998,893770739.54206
10125,Belgium,BEL,1998,258528339631.029
10126,Benin,BEN,1998,2455092688.14767
10127,Burkina Faso,BFA,1998,2804902369.20398
10128,Bangladesh,BGD,1998,49984559471.3656
10129,Bulgaria,BGR,1998,15031052200.5463
10130,Bahrain,BHR,1998,6183777212.47778
10131,"Bahamas, The",BHS,1998,6833220000.0
10132,Bosnia and Herzegovina,BIH,1998,4116775275.40595
10133,Belarus,BLR,1998,15222012660.4232
10134,Belize,BLZ,1998,914000000.0
10135,Bermuda,BMU,1998,3130748000.0
10136,Bolivia,BOL,1998,8497494138.07289
10137,Brazil,BRA,1998,863711007338.683
10138,Barbados,BRB,1998,2817083478.34734
10139,Brunei Darussalam,BRN,1998,4051143193.1732
10140,Bhutan,BTN,1998,363458380.903342
10141,Botswana,BWA,1998,4790481509.17679
10142,Central African Republic,CAF,1998,967338390.360019
10143,Canada,CAN,1998,633997734246.945
10144,Central Europe and the Baltics,CEB,1998,448894610521.331
10145,Switzerland,CHE,1998,303456228792.493
10146,Channel Islands,CHI,1998,5945677376.61477
10147,Chile,CHL,1998,81995749804.4157
10148,China,CHN,1998,1029060706187.88
10149,Cote d'Ivoire,CIV,1998,19619654770.0679
10150,Cameroon,CMR,1998,11298144998.6965
10151,"Congo, Dem. Rep.",COD,1998,6217806273.31082
10152,"Congo, Rep.",COG,1998,1949481380.64925
10153,Colombia,COL,1998,98486358604.1784
10154,Comoros,COM,1998,370106745.980287
10155,Cabo Verde,CPV,1998,521910560.524868
10156,Costa Rica,CRI,1998,13684255946.5765
10157,Caribbean small states,CSS,1998,30354024137.6547
10158,Cuba,CUB,1998,25736331200.0
10161,Cyprus,CYP,1998,10248617647.0588
10162,Czechia,CZE,1998,66807498696.3502
10163,Germany,DEU,1998,2238990774702.68
10164,Djibouti,DJI,1998,514267869.300758
10165,Dominica,DMA,1998,322411111.111111
10166,Denmark,DNK,1998,176991230634.23
10167,Dominican Republic,DOM,1998,21672215776.0144
10168,Algeria,DZA,1998,48187781711.0308
10169,East Asia & Pacific (excluding high income),EAP,1998,1431442362415.69
10170,Early-demographic dividend,EAR,1998,2942800566756.13
10171,East Asia & Pacific,EAS,1998,6929788830686.53
10172,Europe & Central Asia (excluding high income),ECA,1998,705490554240.297
10173,Europe & Central Asia,ECS,1998,10795976125256.9
10174,Ecuador,ECU,1998,27981896948.4742
10175,"Egypt, Arab Rep.",EGY,1998,84828807556.0803
10176,Euro area,EMU,1998,7149215002406.38
10177,Eritrea,ERI,1998,745523074.705326
10178,Spain,ESP,1998,619214834614.099
10179,Estonia,EST,1998,5674080542.88575
10180,Ethiopia,ETH,1998,7818205971.60231
10181,European Union,EUU,1998,7969828858391.96
10182,Fragile and conflict affected situations,FCS,1998,419660968046.889
10183,Finland,FIN,1998,134038718291.055
10184,Fiji,FJI,1998,1653146993.93502
10185,France,FRA,1998,1503108739159.44
10186,Faroe Islands,FRO,1998,1104744290.25672
10187,"Micronesia, Fed. Sts.",FSM,1998,218873100.0
10188,Gabon,GAB,1998,4483417313.11823
10189,United Kingdom,GBR,1998,1654996607708.19
10190,Georgia,GEO,1998,3613498183.2136
10191,Ghana,GHA,1998,7482072380.2381
10193,Guinea,GIN,1998,3588375621.82568
10194,"Gambia, The",GMB,1998,840285264.631545
10195,Guinea-Bissau,GNB,1998,206457553.398034
10196,Equatorial Guinea,GNQ,1998,370687634.697573
10197,Greece,GRC,1998,144428172489.335
10198,Grenada,GRD,1998,445903592.592593
10199,Greenland,GRL,1998,1149858126.95747
10200,Guatemala,GTM,1998,19395491992.9939
10202,Guyana,GUY,1998,717530683.169567
10203,High income,HIC,1998,25888469871146.7
10204,"Hong Kong SAR, China",HKG,1998,168885436391.806
10205,Honduras,HND,1998,6366340265.87888
10206,Heavily indebted poor countries (HIPC),HPC,1998,163059826840.905
10207,Croatia,HRV,1998,25885225293.6151
10208,Haiti,HTI,1998,3723903723.63772
10209,Hungary,HUN,1998,48706794878.7711
10210,IBRD only,IBD,1998,5510045621255.47
10211,IDA & IBRD total,IBT,1998,5994914072573.24
10212,IDA total,IDA,1998,484445538274.856
10213,IDA blend,IDB,1998,173821053311.182
10214,Indonesia,IDN,1998,95445547872.715
10215,IDA only,IDX,1998,311717453836.691
10216,Isle of Man,IMN,1998,1382605389.32055
10217,India,IND,1998,421351318896.874
10219,Ireland,IRL,1998,90199410115.5097
10220,"Iran, Islamic Rep.",IRN,1998,110276913362.508
10221,Iraq,IRQ,1998,20617405044.2425
10222,Iceland,ISL,1998,8503689103.93424
10223,Israel,ISR,1998,120057482023.381
10224,Italy,ITA,1998,1270052525928.4
10225,Jamaica,JAM,1998,8787195622.43502
10226,Jordan,JOR,1998,7912270803.94922
10227,Japan,JPN,1998,4098362688659.34
10228,Kazakhstan,KAZ,1998,22135245413.137
10229,Kenya,KEN,1998,14093998843.7334
10230,Kyrgyz Republic,KGZ,1998,1645963749.83146
10231,Cambodia,KHM,1998,3120425502.58253
10232,Kiribati,KIR,1998,65333678.1499681
10233,St. Kitts and Nevis,KNA,1998,383257331.40548
10234,"Korea, Rep.",KOR,1998,383330931042.356
10235,Kuwait,KWT,1998,25943736430.932
10236,Latin America & Caribbean (excluding high income),LAC,1998,2007868542123.37
10237,Lao PDR,LAO,1998,1280177838.71905
10238,Lebanon,LBN,1998,17247179005.5219
10240,Libya,LBY,1998,27251275902.5491
10241,St. Lucia,LCA,1998,877407407.407407
10242,Latin America & Caribbean,LCN,1998,2300623733039.1
10243,Least developed countries: UN classification,LDC,1998,185798413620.169
10244,Low income,LIC,1998,155897783697.897
10245,Liechtenstein,LIE,1998,2479698575.81181
10246,Sri Lanka,LKA,1998,15794972847.1683
10247,Lower middle income,LMC,1998,1247921706311.47
10248,Low & middle income,LMY,1998,5566939484996.41
10249,Lesotho,LSO,1998,928460865.117733
10250,Late-demographic dividend,LTE,1998,3361132425309.67
10251,Lithuania,LTU,1998,11239547690.9797
10252,Luxembourg,LUX,1998,20150053345.1878
10253,Latvia,LVA,1998,7166275467.65161
10254,"Macao SAR, China",MAC,1998,6797792474.19192
10256,Morocco,MAR,1998,46497609536.2418
10257,Monaco,MCO,1998,2934578821.10938
10258,Moldova,MDA,1998,1698717504.65549
10259,Madagascar,MDG,1998,4401967634.08547
10260,Maldives,MDV,1998,540096397.621071
10261,Middle East & North Africa,MEA,1998,868792917633.378
10262,Mexico,MEX,1998,526499723362.144
10263,Marshall Islands,MHL,1998,112279400.0
10264,Middle income,MIC,1998,5414212859323.65
10265,North Macedonia,MKD,1998,3765745000.15914
10266,Mali,MLI,1998,2920358712.64824
10267,Malta,MLT,1998,3958227428.44513
10268,Myanmar,MMR,1998,4613071494.63459
10269,Middle East & North Africa (excluding high income),MNA,1998,465947519773.797
10271,Mongolia,MNG,1998,1124440204.40161
10273,Mozambique,MOZ,1998,5263884908.24241
10274,Mauritania,MRT,1998,2032347629.00637
10275,Mauritius,MUS,1998,4169672974.84855
10276,Malawi,MWI,1998,2547609562.74027
10277,Malaysia,MYS,1998,72167498980.8398
10278,North America,NAC,1998,9699946684246.95
10279,Namibia,NAM,1998,3873109748.79035
10280,New Caledonia,NCL,1998,3556304834.39845
10281,Niger,NER,1998,2643363520.93135
10282,Nigeria,NGA,1998,54604050168.1818
10283,Nicaragua,NIC,1998,4635267224.84195
10284,Netherlands,NLD,1998,438008220395.468
10285,Norway,NOR,1998,154230346261.264
10286,Nepal,NPL,1998,4856255044.39064
10288,New Zealand,NZL,1998,56226503975.8201
10289,OECD members,OED,1998,25745258707977.1
10290,Oman,OMN,1998,13996914694.4083
10291,Other small states,OSS,1998,75274017479.7837
10292,Pakistan,PAK,1998,62191955814.3478
10293,Panama,PAN,1998,11575486400.0
10294,Peru,PER,1998,55501467877.381
10295,Philippines,PHL,1998,74492416329.9142
10297,Papua New Guinea,PNG,1998,3789443014.61662
10298,Poland,POL,1998,174685791563.561
10299,Pre-demographic dividend,PRE,1998,220387557174.751
10300,Puerto Rico,PRI,1998,54086400000.0
10302,Portugal,PRT,1998,123946327916.296
10303,Paraguay,PRY,1998,9260481572.42462
10304,West Bank and Gaza,PSE,1998,4067800000.0
10305,Pacific island small states,PSS,1998,3413058275.88344
10306,Post-demographic dividend,PST,1998,24709296714162.2
10307,French Polynesia,PYF,1998,3903186594.70924
10308,Qatar,QAT,1998,10255495027.4725
10309,Romania,ROU,1998,41696111548.0676
10310,Russian Federation,RUS,1998,270955486862.442
10311,Rwanda,RWA,1998,1989343548.29917
10312,South Asia,SAS,1998,558258844530.031
10313,Saudi Arabia,SAU,1998,146775428759.278
10314,Sudan,SDN,1998,11250220602.974
10315,Senegal,SEN,1998,6505607913.82443
10316,Singapore,SGP,1998,85728224856.3725
10317,Solomon Islands,SLB,1998,457579824.388508
10318,Sierra Leone,SLE,1998,672375927.347148
10319,El Salvador,SLV,1998,10936669900.0
10322,Serbia,SRB,1998,19457979423.376
10323,Sub-Saharan Africa (excluding high income),SSA,1998,395484290671.911
10325,Sub-Saharan Africa,SSF,1998,396136552874.173
10326,Small states,SST,1998,109039291186.288
10328,Suriname,SUR,1998,1110850000.0
10329,Slovak Republic,SVK,1998,29856000671.216
10330,Slovenia,SVN,1998,22146231967.6861
10331,Sweden,SWE,1998,270810151170.431
10332,Eswatini,SWZ,1998,1576908808.80611
10334,Seychelles,SYC,1998,647287375.762528
10335,Syrian Arab Republic,SYR,1998,70418173719.3764
10337,Chad,TCD,1998,1744794532.49364
10338,East Asia & Pacific (IDA & IBRD countries),TEA,1998,1429654561465.37
10339,Europe & Central Asia (IDA & IBRD countries),TEC,1998,947828497154.125
10340,Togo,TGO,1998,2157078792.4713
10341,Thailand,THA,1998,113675595413.496
10342,Tajikistan,TJK,1998,1320199581.52261
10343,Turkmenistan,TKM,1998,2605688065.08338
10344,Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,2200298432576.23
10346,Middle East & North Africa (IDA & IBRD countries),TMN,1998,461879719773.797
10347,Tonga,TON,1998,191504892.761394
10348,South Asia (IDA & IBRD),TSA,1998,558258844530.031
10349,Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,396136552874.173
10350,Trinidad and Tobago,TTO,1998,6043687133.40846
10351,Tunisia,TUN,1998,21802893587.126
10352,Turkiye,TUR,1998,275941726172.383
10353,Tuvalu,TUV,1998,12757405.7922913
10354,Tanzania,TZA,1998,12270448546.3584
10355,Uganda,UGA,1998,6584815846.52754
10356,Ukraine,UKR,1998,41882529044.5491
10357,Upper middle income,UMC,1998,4166274273158.31
10358,Uruguay,URY,1998,25385887785.5852
10359,United States,USA,1998,9062818202000.0
10360,Uzbekistan,UZB,1998,14988971210.8383
10361,St. Vincent and the Grenadines,VCT,1998,373618518.518519
10362,"Venezuela, RB",VEN,1998,91336763255.6157
10365,Vietnam,VNM,1998,27209602050.0452
10366,Vanuatu,VUT,1998,262293410.708334
10367,World,WLD,1998,31552853706969.6
10368,Samoa,WSM,1998,269485284.955621
10370,"Yemen, Rep.",YEM,1998,6325141675.86989
10371,South Africa,ZAF,1998,152982979945.103
10372,Zambia,ZMB,1998,3537741625.24395
10373,Zimbabwe,ZWE,1998,6401968200.0
10374,Aruba,ABW,1999,1722905027.93296
10375,Africa Eastern and Southern,AFE,1999,263024788889.788
10377,Africa Western and Central,AFW,1999,138085971819.806
10378,Angola,AGO,1999,6152922942.98032
10379,Albania,ALB,1999,3212121650.97755
10380,Andorra,AND,1999,1239840269.71814
10381,Arab World,ARB,1999,717469440493.503
10382,United Arab Emirates,ARE,1999,84445473110.9598
10383,Argentina,ARG,1999,283523000000.0
10384,Armenia,ARM,1999,1845482173.02732
10386,Antigua and Barbuda,ATG,1999,766200000.0
10387,Australia,AUS,1999,389389647825.542
10388,Austria,AUT,1999,217259147049.954
10389,Azerbaijan,AZE,1999,4581246713.32066
10390,Burundi,BDI,1999,808077223.365746
10391,Belgium,BEL,1999,258245733221.468
10392,Benin,BEN,1999,3677393996.83788
10393,Burkina Faso,BFA,1999,3389566710.90266
10394,Bangladesh,BGD,1999,51270569883.5275
10395,Bulgaria,BGR,1999,13627325461.1743
10396,Bahrain,BHR,1999,6621010739.19607
10397,"Bahamas, The",BHS,1999,7683870000.0
10398,Bosnia and Herzegovina,BIH,1999,4686255380.52593
10399,Belarus,BLR,1999,12138486532.0203
10400,Belize,BLZ,1999,975000000.0
10401,Bermuda,BMU,1999,3324433000.0
