,Country Name,Country Code,Year,CO2 Emissions (kt)
10334,Seychelles,SYC,1998,294.2
10335,Syrian Arab Republic,SYR,1998,44630.8
10337,Chad,TCD,1998,474.4
10338,East Asia & Pacific (IDA & IBRD countries),TEA,1998,3908236.528127
10339,Europe & Central Asia (IDA & IBRD countries),TEC,1998,2952683.974585
10340,Togo,TGO,1998,1199.6
10341,Thailand,THA,1998,160408.9
10342,Tajikistan,TJK,1998,2765.715
10343,Turkmenistan,TKM,1998,31838.6
10344,Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,1181018.124277
10346,Middle East & North Africa (IDA & IBRD countries),TMN,1998,748240.9
10347,Tonga,TON,1998,94.9
10348,South Asia (IDA & IBRD),TSA,1998,958640.22
10349,Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,497107.532441
10350,Trinidad and Tobago,TTO,1998,9923.9
10351,Tunisia,TUN,1998,18939.5
10352,Turkiye,TUR,1998,193687.6
10353,Tuvalu,TUV,1998,10.9
10354,Tanzania,TZA,1998,2692.6
10355,Uganda,UGA,1998,1263.27
10356,Ukraine,UKR,1998,309288.0
10357,Upper middle income,UMC,1998,7279228.023862
10358,Uruguay,URY,1998,5777.4
10359,United States,USA,1998,5590536.3
10360,Uzbekistan,UZB,1998,116263.5
10361,St. Vincent and the Grenadines,VCT,1998,171.2
10362,"Venezuela, RB",VEN,1998,129300.3
10365,Vietnam,VNM,1998,45473.9
10366,Vanuatu,VUT,1998,82.8
10367,World,WLD,1998,23365547.83
10368,Samoa,WSM,1998,146.1
10370,"Yemen, Rep.",YEM,1998,12455.4
10371,South Africa,ZAF,1998,296196.9
10372,Zambia,ZMB,1998,2173.0
10373,Zimbabwe,ZWE,1998,14073.1
10375,Africa Eastern and Southern,AFE,1999,353173.100746
10376,Afghanistan,AFG,1999,1122.0
10377,Africa Western and Central,AFW,1999,131960.884
10378,Angola,AGO,1999,17613.22
10379,Albania,ALB,1999,2985.35
10380,Andorra,AND,1999,512.96
10381,Arab World,ARB,1999,896523.3
10382,United Arab Emirates,ARE,1999,85679.8
10383,Argentina,ARG,1999,134502.0
10384,Armenia,ARM,1999,3103.0
10386,Antigua and Barbuda,ATG,1999,299.3
10387,Australia,AUS,1999,333677.7
10388,Austria,AUT,1999,63055.1
10389,Azerbaijan,AZE,1999,26122.2
10390,Burundi,BDI,1999,233.8
10391,Belgium,BEL,1999,115514.5
10392,Benin,BEN,1999,1340.5
10393,Burkina Faso,BFA,1999,933.39
10394,Bangladesh,BGD,1999,20105.5
10395,Bulgaria,BGR,1999,44322.0
10396,Bahrain,BHR,1999,15450.88
10397,"Bahamas, The",BHS,1999,2127.4
10398,Bosnia and Herzegovina,BIH,1999,10516.1
10399,Belarus,BLR,1999,54957.9
10400,Belize,BLZ,1999,374.4
10402,Bolivia,BOL,1999,8285.2
10403,Brazil,BRA,1999,300958.7
10404,Barbados,BRB,1999,1208.7
10405,Brunei Darussalam,BRN,1999,4433.0
10406,Bhutan,BTN,1999,378.53
10407,Botswana,BWA,1999,3858.5
10408,Central African Republic,CAF,1999,236.8
10409,Canada,CAN,1999,494278.5
10410,Central Europe and the Baltics,CEB,1999,717907.0
10411,Switzerland,CHE,1999,44528.1
10413,Chile,CHL,1999,54430.3
10414,China,CHN,1999,3153661.1
10415,Cote d'Ivoire,CIV,1999,6831.4
10416,Cameroon,CMR,1999,4788.4
10417,"Congo, Dem. Rep.",COD,1999,2098.08
10418,"Congo, Rep.",COG,1999,3961.8
10419,Colombia,COL,1999,55922.1
10420,Comoros,COM,1999,96.9
10421,Cabo Verde,CPV,1999,295.6
10422,Costa Rica,CRI,1999,5034.0
10423,Caribbean small states,CSS,1999,28791.492647
10424,Cuba,CUB,1999,27998.5
10427,Cyprus,CYP,1999,6871.1
10428,Czechia,CZE,1999,112359.9
10429,Germany,DEU,1999,833594.9
10430,Djibouti,DJI,1999,393.3
10431,Dominica,DMA,1999,102.3
10432,Denmark,DNK,1999,56728.5
10433,Dominican Republic,DOM,1999,17794.0
10434,Algeria,DZA,1999,77505.3
10435,East Asia & Pacific (excluding high income),EAP,1999,3925971.507523
10436,Early-demographic dividend,EAR,1999,3727213.88017
10437,East Asia & Pacific,EAS,1999,5901423.807523
10438,Europe & Central Asia (excluding high income),ECA,1999,2510998.670108
10439,Europe & Central Asia,ECS,1999,6429218.086505
10440,Ecuador,ECU,1999,21614.4
10441,"Egypt, Arab Rep.",EGY,1999,116535.3
10442,Euro area,EMU,1999,2614065.7
10443,Eritrea,ERI,1999,646.32
10444,Spain,ESP,1999,278300.5
10445,Estonia,EST,1999,15487.3
10446,Ethiopia,ETH,1999,3176.6
10447,European Union,EUU,1999,3355112.6
10448,Fragile and conflict affected situations,FCS,1999,765267.100746
10449,Finland,FIN,1999,56509.9
10450,Fiji,FJI,1999,786.32
10451,France,FRA,1999,375003.6
10453,"Micronesia, Fed. Sts.",FSM,1999,199.3
10454,Gabon,GAB,1999,6027.89
10455,United Kingdom,GBR,1999,522752.6
10456,Georgia,GEO,1999,4522.2
10457,Ghana,GHA,1999,5818.9
10459,Guinea,GIN,1999,1433.9
10460,"Gambia, The",GMB,1999,259.9
10461,Guinea-Bissau,GNB,1999,191.6
10462,Equatorial Guinea,GNQ,1999,3307.0
10463,Greece,GRC,1999,87395.5
10464,Grenada,GRD,1999,205.2
10466,Guatemala,GTM,1999,8218.5
10468,Guyana,GUY,1999,1735.8
10469,High income,HIC,1999,12571708.396397
10471,Honduras,HND,1999,4745.2
10472,Heavily indebted poor countries (HIPC),HPC,1999,78133.474
10473,Croatia,HRV,1999,18513.6
10474,Haiti,HTI,1999,1381.7
10475,Hungary,HUN,1999,57910.5
10476,IBRD only,IBD,1999,9737601.162755
10477,IDA & IBRD total,IBT,1999,10251558.285024
10478,IDA total,IDA,1999,513957.122269
10479,IDA blend,IDB,1999,339086.22
10480,Indonesia,IDN,1999,279482.9
10481,IDA only,IDX,1999,174870.902269
10483,India,IND,1999,901325.2
10485,Ireland,IRL,1999,39973.3
10486,"Iran, Islamic Rep.",IRN,1999,323360.4
10487,Iraq,IRQ,1999,72714.4
10488,Iceland,ISL,1999,2115.39
10489,Israel,ISR,1999,52983.6
10490,Italy,ITA,1999,433010.6
10491,Jamaica,JAM,1999,9986.5
10492,Jordan,JOR,1999,14630.8
10493,Japan,JPN,1999,1168954.7
10494,Kazakhstan,KAZ,1999,122649.272
10495,Kenya,KEN,1999,7712.5
10496,Kyrgyz Republic,KGZ,1999,4784.7
10497,Cambodia,KHM,1999,1907.1
10498,Kiribati,KIR,1999,32.1
10499,St. Kitts and Nevis,KNA,1999,168.1
10500,"Korea, Rep.",KOR,1999,401878.5
10501,Kuwait,KWT,1999,45741.6
10502,Latin America & Caribbean (excluding high income),LAC,1999,997471.292647
10503,Lao PDR,LAO,1999,878.107523
10504,Lebanon,LBN,1999,17035.0
10505,Liberia,LBR,1999,399.774
10506,Libya,LBY,1999,43223.2
10507,St. Lucia,LCA,1999,361.2
10508,Latin America & Caribbean,LCN,1999,1204595.592647
10509,Least developed countries: UN classification,LDC,1999,108040.332269
10510,Low income,LIC,1999,149740.174746
10511,Liechtenstein,LIE,1999,226.566397
10512,Sri Lanka,LKA,1999,9496.3
10513,Lower middle income,LMC,1999,2388906.027523
10514,Low & middle income,LMY,1999,9729521.185024
10515,Lesotho,LSO,1999,1725.0
10516,Late-demographic dividend,LTE,1999,6527788.670108
10517,Lithuania,LTU,1999,12247.2
10518,Luxembourg,LUX,1999,7920.3
10519,Latvia,LVA,1999,7548.9
10522,Morocco,MAR,1999,32198.7
10524,Moldova,MDA,1999,7352.4
10525,Madagascar,MDG,1999,1669.63
10526,Maldives,MDV,1999,429.9
10527,Middle East & North Africa,MEA,1999,1268266.68
10528,Mexico,MEX,1999,355178.3
10529,Marshall Islands,MHL,1999,95.5
10530,Middle income,MIC,1999,9579781.010278
10531,North Macedonia,MKD,1999,8879.5
10532,Mali,MLI,1999,999.0
10533,Malta,MLT,1999,2409.2
10534,Myanmar,MMR,1999,8741.0
10535,Middle East & North Africa (excluding high income),MNA,1999,775499.6
10536,Montenegro,MNE,1999,1211.858108
10537,Mongolia,MNG,1999,8606.58
10539,Mozambique,MOZ,1999,1233.76
10540,Mauritania,MRT,1999,1109.2
10541,Mauritius,MUS,1999,2198.4
10542,Malawi,MWI,1999,932.68
10543,Malaysia,MYS,1999,114454.7
10544,North America,NAC,1999,6103295.8
10545,Namibia,NAM,1999,1979.0
10547,Niger,NER,1999,652.53
10548,Nigeria,NGA,1999,87017.0
10549,Nicaragua,NIC,1999,3541.6
10550,Netherlands,NLD,1999,161446.1
10551,Norway,NOR,1999,39702.4
10552,Nepal,NPL,1999,3123.7
10553,Nauru,NRU,1999,93.4
10554,New Zealand,NZL,1999,28612.9
10555,OECD members,OED,1999,12559745.09
10556,Oman,OMN,1999,21979.1
10557,Other small states,OSS,1999,99739.648108
10558,Pakistan,PAK,1999,98773.3
10559,Panama,PAN,1999,5012.9
10560,Peru,PER,1999,29072.4
10561,Philippines,PHL,1999,71621.2
10562,Palau,PLW,1999,204.0
10563,Papua New Guinea,PNG,1999,2603.3
10564,Poland,POL,1999,308978.1
10565,Pre-demographic dividend,PRE,1999,237689.604746
10567,"Korea, Dem. People's Rep.",PRK,1999,66615.4
10568,Portugal,PRT,1999,62207.6
10569,Paraguay,PRY,1999,4266.3
10571,Pacific island small states,PSS,1999,1994.72
10572,Post-demographic dividend,PST,1999,11932534.8
10574,Qatar,QAT,1999,29002.4
10575,Romania,ROU,1999,84969.4
10576,Russian Federation,RUS,1999,1523721.3
10577,Rwanda,RWA,1999,494.89
10578,South Asia,SAS,1999,1034754.43
10579,Saudi Arabia,SAU,1999,239520.5
10580,Sudan,SDN,1999,5305.12
10581,Senegal,SEN,1999,3960.7
10582,Singapore,SGP,1999,37802.1
10583,Solomon Islands,SLB,1999,228.1
10584,Sierra Leone,SLE,1999,197.2
10585,El Salvador,SLV,1999,5606.0
10587,Somalia,SOM,1999,498.6
10588,Serbia,SRB,1999,40773.7
10589,Sub-Saharan Africa (excluding high income),SSA,1999,484825.684746
10590,South Sudan,SSD,1999,422.900746
10591,Sub-Saharan Africa,SSF,1999,485133.984746
10592,Small states,SST,1999,130525.860755
10593,Sao Tome and Principe,STP,1999,51.0
10594,Suriname,SUR,1999,2149.692647
10595,Slovak Republic,SVK,1999,40660.1
10596,Slovenia,SVN,1999,14910.0
10597,Sweden,SWE,1999,57264.9
10598,Eswatini,SWZ,1999,1257.7
10600,Seychelles,SYC,1999,308.3
10601,Syrian Arab Republic,SYR,1999,43872.2
10603,Chad,TCD,1999,490.2
10604,East Asia & Pacific (IDA & IBRD countries),TEA,1999,3859449.507523
10605,Europe & Central Asia (IDA & IBRD countries),TEC,1999,2923459.770108
10606,Togo,TGO,1999,1708.2
10607,Thailand,THA,1999,169086.0
10608,Tajikistan,TJK,1999,2544.59
10609,Turkmenistan,TKM,1999,37688.0
10610,Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,1173260.992647
10612,Middle East & North Africa (IDA & IBRD countries),TMN,1999,775499.6
10613,Tonga,TON,1999,113.9
10614,South Asia (IDA & IBRD),TSA,1999,1034754.43
10615,Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,485133.984746
10616,Trinidad and Tobago,TTO,1999,9899.8
10617,Tunisia,TUN,1999,19972.0
10618,Turkiye,TUR,1999,192651.4
10619,Tuvalu,TUV,1999,7.6
10620,Tanzania,TZA,1999,2516.6
10621,Uganda,UGA,1999,1290.6
10622,Ukraine,UKR,1999,305725.1
10623,Upper middle income,UMC,1999,7190874.982755
10624,Uruguay,URY,1999,6783.2
10625,United States,USA,1999,5609017.3
10626,Uzbekistan,UZB,1999,116488.1
10627,St. Vincent and the Grenadines,VCT,1999,173.1
10628,"Venezuela, RB",VEN,1999,125458.8
10631,Vietnam,VNM,1999,46412.8
10632,Vanuatu,VUT,1999,89.4
10633,World,WLD,1999,23530421.41
10634,Samoa,WSM,1999,145.1
10636,"Yemen, Rep.",YEM,1999,14059.0
10637,South Africa,ZAF,1999,278270.9
10638,Zambia,ZMB,1999,1764.0
10639,Zimbabwe,ZWE,1999,15818.1
10641,Africa Eastern and Southern,AFE,2000,357967.510652
10642,Afghanistan,AFG,2000,1078.12
10643,Africa Western and Central,AFW,2000,140653.453
10644,Angola,AGO,2000,16204.16
10645,Albania,ALB,2000,3186.54
10646,Andorra,AND,2000,523.952
10647,Arab World,ARB,2000,933988.54
10648,United Arab Emirates,ARE,2000,84729.1
10649,Argentina,ARG,2000,132265.5
10650,Armenia,ARM,2000,3561.0
10652,Antigua and Barbuda,ATG,2000,312.5
10653,Australia,AUS,2000,339422.8
10654,Austria,AUT,2000,63538.6
10655,Azerbaijan,AZE,2000,27687.2
10656,Burundi,BDI,2000,262.6
10657,Belgium,BEL,2000,117274.6
10658,Benin,BEN,2000,1424.5
10659,Burkina Faso,BFA,2000,1048.93
10660,Bangladesh,BGD,2000,20686.7
10661,Bulgaria,BGR,2000,43421.1
10662,Bahrain,BHR,2000,15876.5
10663,"Bahamas, The",BHS,2000,2115.3
10664,Bosnia and Herzegovina,BIH,2000,13955.1
10665,Belarus,BLR,2000,52967.5
10666,Belize,BLZ,2000,425.2
10668,Bolivia,BOL,2000,8108.1
10669,Brazil,BRA,2000,313670.8
10670,Barbados,BRB,2000,1188.1
10671,Brunei Darussalam,BRN,2000,4717.9
10672,Bhutan,BTN,2000,388.84
10673,Botswana,BWA,2000,4033.8
10674,Central African Republic,CAF,2000,243.2
10675,Canada,CAN,2000,514215.1
10676,Central Europe and the Baltics,CEB,2000,710574.87
10677,Switzerland,CHE,2000,43708.8
10679,Chile,CHL,2000,50424.5
10680,China,CHN,2000,3346525.8
10681,Cote d'Ivoire,CIV,2000,6489.4
10682,Cameroon,CMR,2000,5209.1
10683,"Congo, Dem. Rep.",COD,2000,1634.93
10684,"Congo, Rep.",COG,2000,4346.986
10685,Colombia,COL,2000,58995.5
10686,Comoros,COM,2000,104.9
10687,Cabo Verde,CPV,2000,305.8
10688,Costa Rica,CRI,2000,4946.8
10689,Caribbean small states,CSS,2000,28485.22
10690,Cuba,CUB,2000,28353.1
10693,Cyprus,CYP,2000,7127.7
10694,Czechia,CZE,2000,124716.7
10695,Germany,DEU,2000,830284.1
10696,Djibouti,DJI,2000,373.4
10697,Dominica,DMA,2000,125.3
10698,Denmark,DNK,2000,52602.0
10699,Dominican Republic,DOM,2000,18670.6
10700,Algeria,DZA,2000,80046.8
10701,East Asia & Pacific (excluding high income),EAP,2000,4141518.42
10702,Early-demographic dividend,EAR,2000,3867900.42
10703,East Asia & Pacific,EAS,2000,6188981.82
10704,Europe & Central Asia (excluding high income),ECA,2000,2577216.352393
10705,Europe & Central Asia,ECS,2000,6507573.874391
10706,Ecuador,ECU,2000,22051.5
10707,"Egypt, Arab Rep.",EGY,2000,114614.4
10708,Euro area,EMU,2000,2632598.97
10709,Eritrea,ERI,2000,633.19
10710,Spain,ESP,2000,293314.3
10711,Estonia,EST,2000,14932.5
10712,Ethiopia,ETH,2000,3557.0
10713,European Union,EUU,2000,3364061.47
10714,Fragile and conflict affected situations,FCS,2000,790011.143652
10715,Finland,FIN,2000,55097.5
10716,Fiji,FJI,2000,836.58
10717,France,FRA,2000,373235.8
10719,"Micronesia, Fed. Sts.",FSM,2000,187.3
10720,Gabon,GAB,2000,6080.0
10721,United Kingdom,GBR,2000,530888.2
10722,Georgia,GEO,2000,4772.8
10723,Ghana,GHA,2000,4949.5
10725,Guinea,GIN,2000,1494.9
10726,"Gambia, The",GMB,2000,244.8
10727,Guinea-Bissau,GNB,2000,147.0
10728,Equatorial Guinea,GNQ,2000,1982.3
10729,Greece,GRC,2000,94460.6
10730,Grenada,GRD,2000,198.6
10732,Guatemala,GTM,2000,9443.3
10734,Guyana,GUY,2000,1660.3
10735,High income,HIC,2000,12857970.821998
10737,Honduras,HND,2000,4987.2
10738,Heavily indebted poor countries (HIPC),HPC,2000,79236.603
10739,Croatia,HRV,2000,18034.4
10740,Haiti,HTI,2000,1473.3
10741,Hungary,HUN,2000,54633.3
10742,IBRD only,IBD,2000,10112500.232393
10743,IDA & IBRD total,IBT,2000,10647805.916045
10744,IDA total,IDA,2000,535305.683652
10745,IDA blend,IDB,2000,355972.766
10746,Indonesia,IDN,2000,280635.7
10747,IDA only,IDX,2000,179332.917652
10749,India,IND,2000,937858.4
10751,Ireland,IRL,2000,42533.5
10752,"Iran, Islamic Rep.",IRN,2000,340456.2
10753,Iraq,IRQ,2000,87630.5
10754,Iceland,ISL,2000,2225.44
10755,Israel,ISR,2000,56997.3
10756,Italy,ITA,2000,436296.6
10757,Jamaica,JAM,2000,10071.4
10758,Jordan,JOR,2000,16268.1
10759,Japan,JPN,2000,1184424.9
10760,Kazakhstan,KAZ,2000,120151.999
10761,Kenya,KEN,2000,8630.2
10762,Kyrgyz Republic,KGZ,2000,4643.3
10763,Cambodia,KHM,2000,1963.0
10764,Kiribati,KIR,2000,35.5
10765,St. Kitts and Nevis,KNA,2000,181.2
10766,"Korea, Rep.",KOR,2000,447237.3
10767,Kuwait,KWT,2000,49838.2
10768,Latin America & Caribbean (excluding high income),LAC,2000,1036523.12
10769,Lao PDR,LAO,2000,903.07
10770,Lebanon,LBN,2000,15672.8
10771,Liberia,LBR,2000,425.81
10772,Libya,LBY,2000,44724.9
10773,St. Lucia,LCA,2000,366.8
10774,Latin America & Caribbean,LCN,2000,1244867.42
10775,Least developed countries: UN classification,LDC,2000,110415.307652
10776,Low income,LIC,2000,156945.237652
10777,Liechtenstein,LIE,2000,216.859998
10778,Sri Lanka,LKA,2000,10928.9
10779,Lower middle income,LMC,2000,2459953.196
10780,Low & middle income,LMY,2000,10139747.416045
10781,Lesotho,LSO,2000,1747.5
10782,Late-demographic dividend,LTE,2000,6792280.742393
10783,Lithuania,LTU,2000,10515.9
10784,Luxembourg,LUX,2000,8556.7
10785,Latvia,LVA,2000,6929.57
10788,Morocco,MAR,2000,32876.5
10790,Moldova,MDA,2000,6709.6
10791,Madagascar,MDG,2000,1654.02
10792,Maldives,MDV,2000,462.2
10793,Middle East & North Africa,MEA,2000,1326170.3
10794,Mexico,MEX,2000,379176.0
10795,Marshall Islands,MHL,2000,102.8
10796,Middle income,MIC,2000,9982802.178393
10797,North Macedonia,MKD,2000,8522.1
10798,Mali,MLI,2000,1093.8
10799,Malta,MLT,2000,2129.2
10800,Myanmar,MMR,2000,9440.5
10801,Middle East & North Africa (excluding high income),MNA,2000,813164.0
10802,Montenegro,MNE,2000,1520.843393
10803,Mongolia,MNG,2000,8996.67
10805,Mozambique,MOZ,2000,1426.9
10806,Mauritania,MRT,2000,1118.7
10807,Mauritius,MUS,2000,2431.9
10808,Malawi,MWI,2000,875.23
10809,Malaysia,MYS,2000,124355.9
10810,North America,NAC,2000,6290022.3
10811,Namibia,NAM,2000,1942.3
10813,Niger,NER,2000,660.227
10814,Nigeria,NGA,2000,97215.1
10815,Nicaragua,NIC,2000,3768.0
10816,Netherlands,NLD,2000,162096.7
10817,Norway,NOR,2000,34283.1
10818,Nepal,NPL,2000,3221.0
10819,Nauru,NRU,2000,88.0
10820,New Zealand,NZL,2000,29455.0
10821,OECD members,OED,2000,12872950.41
10822,Oman,OMN,2000,25115.0
10823,Other small states,OSS,2000,98878.823393
10824,Pakistan,PAK,2000,98374.1
10825,Panama,PAN,2000,5282.7
10826,Peru,PER,2000,28634.2
10827,Philippines,PHL,2000,71942.8
10828,Palau,PLW,2000,211.5
10829,Papua New Guinea,PNG,2000,2825.2
10830,Poland,POL,2000,295774.4
10831,Pre-demographic dividend,PRE,2000,262141.263652
10833,"Korea, Dem. People's Rep.",PRK,2000,71822.9
10834,Portugal,PRT,2000,61661.2
10835,Paraguay,PRY,2000,3524.3
10837,Pacific island small states,PSS,2000,2045.78
10838,Post-demographic dividend,PST,2000,12205401.5
10840,Qatar,QAT,2000,28666.2
10841,Romania,ROU,2000,89003.1
10842,Russian Federation,RUS,2000,1563845.6
10843,Rwanda,RWA,2000,660.52
10844,South Asia,SAS,2000,1072998.26
10845,Saudi Arabia,SAU,2000,249654.8
10846,Sudan,SDN,2000,5690.74
10847,Senegal,SEN,2000,4063.7
10848,Singapore,SGP,2000,42117.5
10849,Solomon Islands,SLB,2000,235.4
10850,Sierra Leone,SLE,2000,333.3
10851,El Salvador,SLV,2000,5631.6
10853,Somalia,SOM,2000,486.6
10854,Serbia,SRB,2000,43985.4
10855,Sub-Saharan Africa (excluding high income),SSA,2000,498327.263652
10856,South Sudan,SSD,2000,459.820652
10857,Sub-Saharan Africa,SSF,2000,498620.963652
10858,Small states,SST,2000,129409.823393
10859,Sao Tome and Principe,STP,2000,53.5
10860,Suriname,SUR,2000,1480.42
10861,Slovak Republic,SVK,2000,38072.2
10862,Slovenia,SVN,2000,14541.7
10863,Sweden,SWE,2000,53277.5
10864,Eswatini,SWZ,2000,1090.6
10866,Seychelles,SYC,2000,293.7
10867,Syrian Arab Republic,SYR,2000,44401.1
10869,Chad,TCD,2000,507.4
10870,East Asia & Pacific (IDA & IBRD countries),TEA,2000,4069783.52
10871,Europe & Central Asia (IDA & IBRD countries),TEC,2000,2980028.252393
10872,Togo,TGO,2000,1269.0
10873,Thailand,THA,2000,168941.4
10874,Tajikistan,TJK,2000,2200.97
10875,Turkmenistan,TKM,2000,38507.5
10876,Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,1213210.92
10878,Middle East & North Africa (IDA & IBRD countries),TMN,2000,813164.0
10879,Tonga,TON,2000,102.9
10880,South Asia (IDA & IBRD),TSA,2000,1072998.26
10881,Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,498620.963652
10882,Trinidad and Tobago,TTO,2000,10204.5
10883,Tunisia,TUN,2000,21068.8
10884,Turkiye,TUR,2000,216396.5
10885,Tuvalu,TUV,2000,7.9
10886,Tanzania,TZA,2000,2946.4
10887,Uganda,UGA,2000,1297.6
10888,Ukraine,UKR,2000,297376.8
10889,Upper middle income,UMC,2000,7522848.982393
10890,Uruguay,URY,2000,5458.5
10891,United States,USA,2000,5775807.2
10892,Uzbekistan,UZB,2000,123804.5
10893,St. Vincent and the Grenadines,VCT,2000,155.6
10894,"Venezuela, RB",VEN,2000,131516.7
10897,Vietnam,VNM,2000,51207.7
10898,Vanuatu,VUT,2000,89.3
10899,World,WLD,2000,24280271.96
10900,Samoa,WSM,2000,148.6
10902,"Yemen, Rep.",YEM,2000,15030.5
10903,South Africa,ZAF,2000,284463.3
10904,Zambia,ZMB,2000,1807.2
10905,Zimbabwe,ZWE,2000,13578.9
10907,Africa Eastern and Southern,AFE,2001,395061.523617
10908,Afghanistan,AFG,2001,1088.638
10909,Africa Western and Central,AFW,2001,147879.42
10910,Angola,AGO,2001,15955.9
10911,Albania,ALB,2001,3234.2
10912,Andorra,AND,2001,523.952
10913,Arab World,ARB,2001,985508.25
10914,United Arab Emirates,ARE,2001,97196.5
10915,Argentina,ARG,2001,125255.2
10916,Armenia,ARM,2001,3602.0
10918,Antigua and Barbuda,ATG,2001,321.9
10919,Australia,AUS,2001,345609.4
10920,Austria,AUT,2001,67914.4
10921,Azerbaijan,AZE,2001,26397.2
10922,Burundi,BDI,2001,210.2
10923,Belgium,BEL,2001,118339.8
10924,Benin,BEN,2001,1735.1
10925,Burkina Faso,BFA,2001,1024.23
10926,Bangladesh,BGD,2001,25634.5
10927,Bulgaria,BGR,2001,46185.6
10928,Bahrain,BHR,2001,16386.32
10929,"Bahamas, The",BHS,2001,2034.5
10930,Bosnia and Herzegovina,BIH,2001,13763.7
10931,Belarus,BLR,2001,51720.2
10932,Belize,BLZ,2001,481.4
10934,Bolivia,BOL,2001,7812.9
10935,Brazil,BRA,2001,319375.7
10936,Barbados,BRB,2001,1216.8
10937,Brunei Darussalam,BRN,2001,4708.8
10938,Bhutan,BTN,2001,379.31
10939,Botswana,BWA,2001,3865.6
10940,Central African Republic,CAF,2001,253.0
10941,Canada,CAN,2001,506615.9
10942,Central Europe and the Baltics,CEB,2001,722553.0
10943,Switzerland,CHE,2001,45154.7
10945,Chile,CHL,2001,48425.1
10946,China,CHN,2001,3529081.3
10947,Cote d'Ivoire,CIV,2001,6494.3
10948,Cameroon,CMR,2001,5156.8
10949,"Congo, Dem. Rep.",COD,2001,1565.44
10950,"Congo, Rep.",COG,2001,4243.5
10951,Colombia,COL,2001,59588.3
10952,Comoros,COM,2001,109.8
10953,Cabo Verde,CPV,2001,358.5
10954,Costa Rica,CRI,2001,5422.7
10955,Caribbean small states,CSS,2001,30033.96
10956,Cuba,CUB,2001,27465.1
10959,Cyprus,CYP,2001,6992.1
10960,Czechia,CZE,2001,124341.3
10961,Germany,DEU,2001,847678.2
10962,Djibouti,DJI,2001,376.5
10963,Dominica,DMA,2001,139.1
10964,Denmark,DNK,2001,54245.4
10965,Dominican Republic,DOM,2001,18983.7
10966,Algeria,DZA,2001,78645.5
10967,East Asia & Pacific (excluding high income),EAP,2001,4366771.71
10968,Early-demographic dividend,EAR,2001,3962589.65
10969,East Asia & Pacific,EAS,2001,6419834.11
10970,Europe & Central Asia (excluding high income),ECA,2001,2565856.51822
10971,Europe & Central Asia,ECS,2001,6566293.03127
10972,Ecuador,ECU,2001,24251.5
10973,"Egypt, Arab Rep.",EGY,2001,126704.4
10974,Euro area,EMU,2001,2679463.0
10975,Eritrea,ERI,2001,692.92
10976,Spain,ESP,2001,294786.8
10977,Estonia,EST,2001,15231.7
10978,Ethiopia,ETH,2001,4401.3
10979,European Union,EUU,2001,3421057.2
10980,Fragile and conflict affected situations,FCS,2001,815387.911617
10981,Finland,FIN,2001,61088.1
10982,Fiji,FJI,2001,1040.4
10983,France,FRA,2001,376860.3
10985,"Micronesia, Fed. Sts.",FSM,2001,173.9
10986,Gabon,GAB,2001,6225.75
10987,United Kingdom,GBR,2001,545262.2
10988,Georgia,GEO,2001,3516.2
10989,Ghana,GHA,2001,5444.5
10991,Guinea,GIN,2001,1568.5
10992,"Gambia, The",GMB,2001,308.6
10993,Guinea-Bissau,GNB,2001,148.2
10994,Equatorial Guinea,GNQ,2001,2892.6
10995,Greece,GRC,2001,96607.8
